latitude,longitude,data_hora_rodada,data_hora_previsao,valor,id_modelo_nwp
-12.75,-44.5,2025-06-05T00:00:00Z,2025-06-17T21:00:00Z,615.43,GFS
-12.75,-44.5,2025-06-05T00:00:00Z,2025-06-18T00:00:00Z,573.94,GFS
-12.75,-44.5,2025-06-05T00:00:00Z,2025-06-18T03:00:00Z,387.71,GFS
-12.75,-44.5,2025-06-05T00:00:00Z,2025-06-18T06:00:00Z,201.47,GFS
-12.75,-44.5,2025-06-05T00:00:00Z,2025-06-18T09:00:00Z,15.24,GFS
-12.75,-44.5,2025-06-05T00:00:00Z,2025-06-18T12:00:00Z,12.7,GFS
-12.75,-44.5,2025-06-05T00:00:00Z,2025-06-18T15:00:00Z,10.16,GFS
-12.75,-44.5,2025-06-05T00:00:00Z,2025-06-18T18:00:00Z,7.62,GFS
-12.75,-44.5,2025-06-05T00:00:00Z,2025-06-18T21:00:00Z,5.08,GFS
-12.75,-44.5,2025-06-05T00:00:00Z,2025-06-19T00:00:00Z,2.54,GFS
-12.75,-44.5,2025-06-05T00:00:00Z,2025-06-19T03:00:00Z,0,GFS
-12.75,-44.5,2025-06-05T00:00:00Z,2025-06-19T06:00:00Z,0,GFS
-12.75,-44.5,2025-06-05T00:00:00Z,2025-06-19T09:00:00Z,0,GFS
-12.75,-44.5,2025-06-05T00:00:00Z,2025-06-19T12:00:00Z,0,GFS
-12.75,-44.5,2025-06-05T00:00:00Z,2025-06-19T15:00:00Z,0,GFS
-12.75,-44.5,2025-06-05T00:00:00Z,2025-06-19T18:00:00Z,0,GFS
-12.75,-44.5,2025-06-05T00:00:00Z,2025-06-19T21:00:00Z,0,GFS
-12.75,-44.5,2025-06-05T00:00:00Z,2025-06-20T00:00:00Z,24.95,GFS
-12.75,-44.5,2025-06-05T00:00:00Z,2025-06-20T03:00:00Z,49.91,GFS
-12.75,-44.5,2025-06-05T00:00:00Z,2025-06-20T06:00:00Z,74.86,GFS
-12.75,-44.5,2025-06-05T00:00:00Z,2025-06-20T09:00:00Z,254.68,GFS
-12.75,-44.5,2025-06-05T00:00:00Z,2025-06-20T12:00:00Z,434.5,GFS
-12.75,-44.5,2025-06-05T00:00:00Z,2025-06-20T15:00:00Z,614.32,GFS
-12.75,-44.5,2025-06-05T00:00:00Z,2025-06-20T18:00:00Z,627.11,GFS
-12.75,-44.5,2025-06-05T00:00:00Z,2025-06-20T21:00:00Z,639.91,GFS
-12.75,-44.5,2025-06-05T00:00:00Z,2025-06-21T00:00:00Z,652.7,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-06T01:00:00Z,0,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-06T02:00:00Z,0,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-06T03:00:00Z,0,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-06T04:00:00Z,0,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-06T05:00:00Z,0,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-06T06:00:00Z,0,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-06T07:00:00Z,0,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-06T08:00:00Z,0,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-06T09:00:00Z,0,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-06T10:00:00Z,7.58,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-06T11:00:00Z,49.88,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-06T12:00:00Z,114.52,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-06T13:00:00Z,623.44,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-06T14:00:00Z,689.4,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-06T15:00:00Z,733.68,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-06T16:00:00Z,755.09,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-06T17:00:00Z,753.17,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-06T18:00:00Z,728.82,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-06T19:00:00Z,416.64,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-06T20:00:00Z,306.7,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-06T21:00:00Z,211.36,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-06T22:00:00Z,158.52,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-06T23:00:00Z,126.82,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-07T00:00:00Z,105.68,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-07T01:00:00Z,0,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-07T02:00:00Z,0,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-07T03:00:00Z,0,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-07T04:00:00Z,0,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-07T05:00:00Z,0,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-07T06:00:00Z,0,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-07T07:00:00Z,0,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-07T08:00:00Z,0,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-07T09:00:00Z,0,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-07T10:00:00Z,7.28,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-07T11:00:00Z,48.62,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-07T12:00:00Z,112.19,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-07T13:00:00Z,613.84,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-07T14:00:00Z,679.2,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-07T15:00:00Z,723.98,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-07T16:00:00Z,745.62,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-07T17:00:00Z,744.21,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-07T18:00:00Z,720.24,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-07T19:00:00Z,412.02,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-07T20:00:00Z,303.08,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-07T21:00:00Z,208.86,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-07T22:00:00Z,156.64,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-07T23:00:00Z,125.32,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-08T00:00:00Z,104.43,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-08T01:00:00Z,0,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-08T02:00:00Z,0,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-08T03:00:00Z,0,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-08T04:00:00Z,0,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-08T05:00:00Z,0,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-08T06:00:00Z,0,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-08T07:00:00Z,0,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-08T08:00:00Z,0,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-08T09:00:00Z,0,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-08T10:00:00Z,7.1,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-08T11:00:00Z,48,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-08T12:00:00Z,110.91,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-08T13:00:00Z,604.58,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-08T14:00:00Z,672,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-08T15:00:00Z,716.78,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-08T16:00:00Z,738.64,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-08T17:00:00Z,737.2,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-08T18:00:00Z,713.6,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-08T19:00:00Z,408.58,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-08T20:00:00Z,296.84,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-08T21:00:00Z,203.38,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-08T22:00:00Z,152.54,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-08T23:00:00Z,122.02,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-09T00:00:00Z,101.7,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-09T01:00:00Z,0,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-09T02:00:00Z,0,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-09T03:00:00Z,0,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-09T04:00:00Z,0,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-09T05:00:00Z,0,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-09T06:00:00Z,0,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-09T07:00:00Z,0,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-09T08:00:00Z,0,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-09T09:00:00Z,0,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-09T10:00:00Z,7.08,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-09T11:00:00Z,48.1,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-09T12:00:00Z,111.3,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-09T13:00:00Z,610.62,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-09T14:00:00Z,676,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-09T15:00:00Z,720.22,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-09T16:00:00Z,741.58,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-09T17:00:00Z,739.62,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-09T18:00:00Z,715.52,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-09T19:00:00Z,408.12,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-09T20:00:00Z,298.42,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-09T21:00:00Z,201.94,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-09T22:00:00Z,151.46,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-09T23:00:00Z,121.16,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-10T00:00:00Z,100.98,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-10T01:00:00Z,0,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-10T02:00:00Z,0,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-10T03:00:00Z,0,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-10T04:00:00Z,0,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-10T05:00:00Z,0,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-10T06:00:00Z,0,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-10T07:00:00Z,0,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-10T08:00:00Z,0,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-10T09:00:00Z,0,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-10T10:00:00Z,6.18,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-10T11:00:00Z,40.66,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-10T12:00:00Z,100.98,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-10T13:00:00Z,603.88,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-10T14:00:00Z,669.4,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-10T15:00:00Z,713.62,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-10T16:00:00Z,735.06,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-10T17:00:00Z,733.54,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-10T18:00:00Z,710.05,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-10T19:00:00Z,407.02,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-10T20:00:00Z,299.74,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-10T21:00:00Z,206.68,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-10T22:00:00Z,155,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-10T23:00:00Z,124.02,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-11T00:00:00Z,103.34,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-11T03:00:00Z,0,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-11T06:00:00Z,0,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-11T09:00:00Z,0,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-11T12:00:00Z,0,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-11T15:00:00Z,0,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-11T18:00:00Z,0,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-11T21:00:00Z,0,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-12T00:00:00Z,36.37,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-12T03:00:00Z,72.75,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-12T06:00:00Z,109.12,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-12T09:00:00Z,309.9,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-12T12:00:00Z,510.68,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-12T15:00:00Z,711.46,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-12T18:00:00Z,700.17,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-12T21:00:00Z,688.87,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-13T00:00:00Z,677.58,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-13T03:00:00Z,474.43,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-13T06:00:00Z,271.29,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-13T09:00:00Z,68.14,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-13T12:00:00Z,56.79,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-13T15:00:00Z,45.43,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-13T18:00:00Z,34.08,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-13T21:00:00Z,22.72,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-14T00:00:00Z,11.36,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-14T03:00:00Z,0,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-14T06:00:00Z,0,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-14T09:00:00Z,0,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-14T12:00:00Z,0,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-14T15:00:00Z,0,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-14T18:00:00Z,0,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-14T21:00:00Z,0,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-15T00:00:00Z,32.84,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-15T03:00:00Z,65.69,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-15T06:00:00Z,98.53,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-15T09:00:00Z,296.99,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-15T12:00:00Z,495.44,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-15T15:00:00Z,693.9,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-15T18:00:00Z,691.07,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-15T21:00:00Z,688.24,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-16T00:00:00Z,685.41,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-16T03:00:00Z,480.27,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-16T06:00:00Z,275.14,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-16T09:00:00Z,70,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-16T12:00:00Z,58.34,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-16T15:00:00Z,46.67,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-16T18:00:00Z,35.01,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-16T21:00:00Z,23.34,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-17T00:00:00Z,11.67,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-17T03:00:00Z,0,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-17T06:00:00Z,0,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-17T09:00:00Z,0,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-17T12:00:00Z,0,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-17T15:00:00Z,0,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-17T18:00:00Z,0,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-17T21:00:00Z,0,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-18T00:00:00Z,35.39,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-18T03:00:00Z,70.77,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-18T06:00:00Z,106.16,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-18T09:00:00Z,306.55,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-18T12:00:00Z,506.93,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-18T15:00:00Z,707.32,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-18T18:00:00Z,706.95,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-18T21:00:00Z,706.59,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-19T00:00:00Z,706.22,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-19T03:00:00Z,538.16,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-19T06:00:00Z,370.1,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-19T09:00:00Z,202.04,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-19T12:00:00Z,168.37,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-19T15:00:00Z,134.69,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-19T18:00:00Z,101.02,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-19T21:00:00Z,67.35,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-20T00:00:00Z,33.67,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-20T03:00:00Z,0,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-20T06:00:00Z,0,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-20T09:00:00Z,0,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-20T12:00:00Z,0,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-20T15:00:00Z,0,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-20T18:00:00Z,0,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-20T21:00:00Z,0,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-21T00:00:00Z,33.58,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-21T03:00:00Z,67.17,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-21T06:00:00Z,100.75,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-21T09:00:00Z,299,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-21T12:00:00Z,497.25,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-21T15:00:00Z,695.5,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-21T18:00:00Z,695,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-21T21:00:00Z,694.5,GFS
-12.75,-44.5,2025-06-06T00:00:00Z,2025-06-22T00:00:00Z,694,GFS
-12.75,-44.5,2025-06-07T00:00:00Z,2025-06-07T01:00:00Z,0,GFS
-12.75,-44.5,2025-06-07T00:00:00Z,2025-06-07T02:00:00Z,0,GFS
-12.75,-44.5,2025-06-07T00:00:00Z,2025-06-07T03:00:00Z,0,GFS
-12.75,-44.5,2025-06-07T00:00:00Z,2025-06-07T04:00:00Z,0,GFS
-12.75,-44.5,2025-06-07T00:00:00Z,2025-06-07T05:00:00Z,0,GFS
-12.75,-44.5,2025-06-07T00:00:00Z,2025-06-07T06:00:00Z,0,GFS
-12.75,-44.5,2025-06-07T00:00:00Z,2025-06-07T07:00:00Z,0,GFS
-12.75,-44.5,2025-06-07T00:00:00Z,2025-06-07T08:00:00Z,0,GFS
-12.75,-44.5,2025-06-07T00:00:00Z,2025-06-07T09:00:00Z,0,GFS
-12.75,-44.5,2025-06-07T00:00:00Z,2025-06-07T10:00:00Z,7.34,GFS
-12.75,-44.5,2025-06-07T00:00:00Z,2025-06-07T11:00:00Z,48.68,GFS
-12.75,-44.5,2025-06-07T00:00:00Z,2025-06-07T12:00:00Z,111.73,GFS
-12.75,-44.5,2025-06-07T00:00:00Z,2025-06-07T13:00:00Z,607.46,GFS
-12.75,-44.5,2025-06-07T00:00:00Z,2025-06-07T14:00:00Z,675.04,GFS
-12.75,-44.5,2025-06-07T00:00:00Z,2025-06-07T15:00:00Z,721,GFS
-12.75,-44.5,2025-06-07T00:00:00Z,2025-06-07T16:00:00Z,743.64,GFS
-12.75,-44.5,2025-06-07T00:00:00Z,2025-06-07T17:00:00Z,743.06,GFS
-12.75,-44.5,2025-06-07T00:00:00Z,2025-06-07T18:00:00Z,718.69,GFS
-12.75,-44.5,2025-06-07T00:00:00Z,2025-06-07T19:00:00Z,411.48,GFS
-12.75,-44.5,2025-06-07T00:00:00Z,2025-06-07T20:00:00Z,303.08,GFS
-12.75,-44.5,2025-06-07T00:00:00Z,2025-06-07T21:00:00Z,208.88,GFS
-12.75,-44.5,2025-06-07T00:00:00Z,2025-06-07T22:00:00Z,156.66,GFS
-12.75,-44.5,2025-06-07T00:00:00Z,2025-06-07T23:00:00Z,125.32,GFS
-12.75,-44.5,2025-06-07T00:00:00Z,2025-06-08T00:00:00Z,104.43,GFS
-12.75,-44.5,2025-06-07T00:00:00Z,2025-06-08T01:00:00Z,0,GFS
-12.75,-44.5,2025-06-07T00:00:00Z,2025-06-08T02:00:00Z,0,GFS
-12.75,-44.5,2025-06-07T00:00:00Z,2025-06-08T03:00:00Z,0,GFS
-12.75,-44.5,2025-06-07T00:00:00Z,2025-06-08T04:00:00Z,0,GFS
-12.75,-44.5,2025-06-07T00:00:00Z,2025-06-08T05:00:00Z,0,GFS
-12.75,-44.5,2025-06-07T00:00:00Z,2025-06-08T06:00:00Z,0,GFS
-12.75,-44.5,2025-06-07T00:00:00Z,2025-06-08T07:00:00Z,0,GFS
-12.75,-44.5,2025-06-07T00:00:00Z,2025-06-08T08:00:00Z,0,GFS
-12.75,-44.5,2025-06-07T00:00:00Z,2025-06-08T09:00:00Z,0,GFS
-12.75,-44.5,2025-06-07T00:00:00Z,2025-06-08T10:00:00Z,7.12,GFS
-12.75,-44.5,2025-06-07T00:00:00Z,2025-06-08T11:00:00Z,48.02,GFS
-12.75,-44.5,2025-06-07T00:00:00Z,2025-06-08T12:00:00Z,110.82,GFS
-12.75,-44.5,2025-06-07T00:00:00Z,2025-06-08T13:00:00Z,555.2,GFS
-12.75,-44.5,2025-06-07T00:00:00Z,2025-06-08T14:00:00Z,624.6,GFS
-12.75,-44.5,2025-06-07T00:00:00Z,2025-06-08T15:00:00Z,673.96,GFS
-12.75,-44.5,2025-06-07T00:00:00Z,2025-06-08T16:00:00Z,706.26,GFS
-12.75,-44.5,2025-06-07T00:00:00Z,2025-06-08T17:00:00Z,711.36,GFS
-12.75,-44.5,2025-06-07T00:00:00Z,2025-06-08T18:00:00Z,692.02,GFS
-12.75,-44.5,2025-06-07T00:00:00Z,2025-06-08T19:00:00Z,408.54,GFS
-12.75,-44.5,2025-06-07T00:00:00Z,2025-06-08T20:00:00Z,300.76,GFS
-12.75,-44.5,2025-06-07T00:00:00Z,2025-06-08T21:00:00Z,207.3,GFS
-12.75,-44.5,2025-06-07T00:00:00Z,2025-06-08T22:00:00Z,155.48,GFS
-12.75,-44.5,2025-06-07T00:00:00Z,2025-06-08T23:00:00Z,124.38,GFS
-12.75,-44.5,2025-06-07T00:00:00Z,2025-06-09T00:00:00Z,103.65,GFS
-12.75,-44.5,2025-06-07T00:00:00Z,2025-06-09T01:00:00Z,0,GFS
-12.75,-44.5,2025-06-07T00:00:00Z,2025-06-09T02:00:00Z,0,GFS
-12.75,-44.5,2025-06-07T00:00:00Z,2025-06-09T03:00:00Z,0,GFS
-12.75,-44.5,2025-06-07T00:00:00Z,2025-06-09T04:00:00Z,0,GFS
-12.75,-44.5,2025-06-07T00:00:00Z,2025-06-09T05:00:00Z,0,GFS
-12.75,-44.5,2025-06-07T00:00:00Z,2025-06-09T06:00:00Z,0,GFS
-12.75,-44.5,2025-06-07T00:00:00Z,2025-06-09T07:00:00Z,0,GFS
-12.75,-44.5,2025-06-07T00:00:00Z,2025-06-09T08:00:00Z,0,GFS
-12.75,-44.5,2025-06-07T00:00:00Z,2025-06-09T09:00:00Z,0,GFS
-12.75,-44.5,2025-06-07T00:00:00Z,2025-06-09T10:00:00Z,7.12,GFS
-12.75,-44.5,2025-06-07T00:00:00Z,2025-06-09T11:00:00Z,48.16,GFS
-12.75,-44.5,2025-06-07T00:00:00Z,2025-06-09T12:00:00Z,111.3,GFS
-12.75,-44.5,2025-06-07T00:00:00Z,2025-06-09T13:00:00Z,612.64,GFS
